90751   , -4255.71    , array([ 0.806402   ,  0.0604518  ,  0.000129168,  1.31642e-46,  0.0318621  ])
91002   , -1632.51    , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242912  ])
91003   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91004   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91005   , -1632.5     , array([ 1.42644    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91006   , -1632.5     , array([ 1.42502    ,  0.0678366  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91007   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133943,  1.31642e-46,  0.0242669  ])
91008   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31774e-46,  0.0242669  ])
91009   , -1632.51    , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242912  ])
91010   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91011   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91012   , -1632.5     , array([ 1.42644    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91013   , -1632.5     , array([ 1.42502    ,  0.0678366  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91014   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133943,  1.31642e-46,  0.0242669  ])
91015   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31774e-46,  0.0242669  ])
91016   , -1632.51    , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242912  ])
91017   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91018   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91019   , -1632.5     , array([ 1.42644    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91020   , -1632.5     , array([ 1.42502    ,  0.0678366  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91021   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133943,  1.31642e-46,  0.0242669  ])
91022   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31774e-46,  0.0242669  ])
91023   , -1632.51    , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242912  ])
91024   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91025   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91026   , -1632.5     , array([ 1.42644    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91027   , -1632.5     , array([ 1.42502    ,  0.0678366  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91028   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133943,  1.31642e-46,  0.0242669  ])
91029   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31774e-46,  0.0242669  ])
91030   , -1632.51    , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242912  ])
91031   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91032   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91033   , -1632.5     , array([ 1.42644    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91034   , -1632.5     , array([ 1.42502    ,  0.0678366  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91035   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133943,  1.31642e-46,  0.0242669  ])
91036   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31774e-46,  0.0242669  ])
91037   , -1632.51    , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242912  ])
91038   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91039   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91040   , -1632.5     , array([ 1.42644    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91041   , -1632.5     , array([ 1.42502    ,  0.0678366  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91042   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133943,  1.31642e-46,  0.0242669  ])
91043   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31774e-46,  0.0242669  ])
91044   , -1632.51    , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242912  ])
91045   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91046   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91047   , -1632.5     , array([ 1.42644    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91048   , -1632.5     , array([ 1.42502    ,  0.0678366  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91049   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133943,  1.31642e-46,  0.0242669  ])
91050   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31774e-46,  0.0242669  ])
91051   , -1632.51    , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242912  ])
91052   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91053   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91054   , -1632.5     , array([ 1.42644    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91055   , -1632.5     , array([ 1.42502    ,  0.0678366  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91056   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133943,  1.31642e-46,  0.0242669  ])
91057   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31774e-46,  0.0242669  ])
91058   , -1632.51    , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242912  ])
91059   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91060   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91061   , -1632.5     , array([ 1.42644    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91062   , -1632.5     , array([ 1.42502    ,  0.0678366  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91063   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133943,  1.31642e-46,  0.0242669  ])
91064   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31774e-46,  0.0242669  ])
91065   , -1632.51    , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242912  ])
91066   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91067   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91068   , -1632.5     , array([ 1.42644    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91069   , -1632.5     , array([ 1.42502    ,  0.0678366  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91070   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133943,  1.31642e-46,  0.0242669  ])
91071   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31774e-46,  0.0242669  ])
91072   , -1632.51    , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242912  ])
91073   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91074   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91075   , -1632.5     , array([ 1.42644    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91076   , -1632.5     , array([ 1.42502    ,  0.0678366  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91077   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133943,  1.31642e-46,  0.0242669  ])
91078   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31774e-46,  0.0242669  ])
91079   , -1632.51    , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242912  ])
91080   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91081   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91082   , -1632.5     , array([ 1.42644    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91083   , -1632.5     , array([ 1.42502    ,  0.0678366  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91084   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133943,  1.31642e-46,  0.0242669  ])
91085   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31774e-46,  0.0242669  ])
91086   , -1632.51    , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242912  ])
91087   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91088   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91089   , -1632.5     , array([ 1.42644    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91090   , -1632.5     , array([ 1.42502    ,  0.0678366  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91091   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133943,  1.31642e-46,  0.0242669  ])
91092   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31774e-46,  0.0242669  ])
91093   , -1632.51    , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242912  ])
91094   , -1632.5     , array([ 1.4261     ,  0.0677577  ,  0.000133997,  1.31642e-46,  0.0242631  ])
91095   , -1632.5     , array([ 1.42551    ,  0.0677637  ,  0.000133895,  1.31642e-46,  0.0242652  ])
91096   , -1632.5     , array([ 1.42522    ,  0.0677668  ,  0.000133843,  1.31642e-46,  0.0242662  ])
91097   , -1632.5     , array([ 1.4251     ,  0.067768   ,  0.000133823,  1.31642e-46,  0.0242666  ])
91098   , -1632.5     , array([ 1.42505    ,  0.0677685  ,  0.000133815,  1.31642e-46,  0.0242668  ])
91099   , -1632.5     , array([ 1.42503    ,  0.0677687  ,  0.000133811,  1.31642e-46,  0.0242669  ])
91100   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.00013381 ,  1.31642e-46,  0.0242669  ])
91101   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91102   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91103   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91104   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
91105   , -1632.5     , array([ 1.42502    ,  0.0677688  ,  0.000133809,  1.31642e-46,  0.0242669  ])
